Freq_Hz,PatchLength,PatchWidth,PatchHeight,FeedPosX,FeedPosY,Substrate,EpsilonR
102880144.0072,0.645075071737835,0.831282308940509,0.0133005169430481,0.135805278260597,0,FR4,4.8
102925146.257313,0.644793023756605,0.830918845047171,0.0132947015207547,0.135745899738233,0,FR4,4.8
102970148.507425,0.64451122230884,0.830555698851598,0.0132888911816256,0.135686573117651,0,FR4,4.8
103015150.757538,0.644229667071447,0.830192869937432,0.0132830859189989,0.135627298330831,0,FR4,4.8
103060153.00765,0.643948357721894,0.829830357889038,0.0132772857262246,0.135568075309872,0,FR4,4.8
103105155.257763,0.643667293938213,0.829468162291511,0.0132714905966642,0.135508903986992,0,FR4,4.8
103150157.507875,0.643386475398999,0.829106282730669,0.0132657005236907,0.135449784294526,0,FR4,4.8
103195159.757988,0.643105901783407,0.82874471879305,0.0132599155006888,0.135390716164928,0,FR4,4.8
103240162.0081,0.642825572771151,0.828383470065916,0.0132541355210547,0.135331699530769,0,FR4,4.8
103285164.258213,0.642545488042503,0.828022536137247,0.0132483605781959,0.135272734324738,0,FR4,4.8
103330166.508325,0.642265647278294,0.82766191659574,0.0132425906655318,0.135213820479641,0,FR4,4.8
103375168.758438,0.641986050159909,0.82730161103081,0.013236825776493,0.135154957928402,0,FR4,4.8
103420171.00855,0.641706696369286,0.826941619032586,0.0132310659045214,0.13509614660406,0,FR4,4.8
103465173.258663,0.641427585588921,0.826581940191908,0.0132253110430705,0.135037386439773,0,FR4,4.8
103510175.508775,0.641148717501857,0.826222574100332,0.0132195611856053,0.134978677368812,0,FR4,4.8
103555177.758888,0.640870091791692,0.825863520350119,0.0132138163256019,0.134920019324567,0,FR4,4.8
103600180.009,0.640591708142572,0.825504778534242,0.0132080764565479,0.134861412240541,0,FR4,4.8
103645182.259113,0.640313566239191,0.82514634824638,0.0132023415719421,0.134802856050356,0,FR4,4.8
103690184.509225,0.640035665766791,0.824788229080917,0.0131966116652947,0.134744350687746,0,FR4,4.8
103735186.759338,0.639758006411161,0.82443042063294,0.013190886730127,0.13468589608656,0,FR4,4.8
103780189.00945,0.639480587858634,0.82407292249824,0.0131851667599718,0.134627492180765,0,FR4,4.8
103825191.259563,0.639203409796087,0.823715734273308,0.0131794517483729,0.134569138904439,0,FR4,4.8
103870193.509675,0.63892647191094,0.823358855555335,0.0131737416888854,0.134510836191777,0,FR4,4.8
103915195.759788,0.638649773891153,0.823002285942208,0.0131680365750753,0.134452583977085,0,FR4,4.8
103960198.0099,0.63837331542523,0.822646025032512,0.0131623364005202,0.134394382194785,0,FR4,4.8
104005200.260013,0.638097096202209,0.822290072425527,0.0131566411588084,0.134336230779412,0,FR4,4.8
104050202.510126,0.63782111591167,0.821934427721225,0.0131509508435396,0.134278129665615,0,FR4,4.8
104095204.760238,0.637545374243729,0.821579090520269,0.0131452654483243,0.134220078788153,0,FR4,4.8
104140207.010351,0.637269870889036,0.821224060424015,0.0131395849667842,0.134162078081902,0,FR4,4.8
104185209.260463,0.636994605538777,0.820869337034506,0.0131339093925521,0.134104127481848,0,FR4,4.8
104230211.510576,0.63671957788467,0.820514919954472,0.0131282387192716,0.134046226923088,0,FR4,4.8
104275213.760688,0.636444787618968,0.820160808787329,0.0131225729405973,0.133988376340835,0,FR4,4.8
104320216.010801,0.636170234434451,0.819807003137179,0.0131169120501949,0.133930575670411,0,FR4,4.8
104365218.260913,0.635895918024432,0.819453502608805,0.0131112560417409,0.133872824847249,0,FR4,4.8
104410220.511026,0.635621838082752,0.819100306807671,0.0131056049089227,0.133815123806895,0,FR4,4.8
104455222.761138,0.635347994303779,0.818747415339922,0.0130999586454387,0.133757472485006,0,FR4,4.8
104500225.011251,0.635074386382408,0.818394827812382,0.0130943172449981,0.133699870817349,0,FR4,4.8
104545227.261363,0.634801014014059,0.81804254383255,0.0130886807013208,0.133642318739802,0,FR4,4.8
104590229.511476,0.634527876894677,0.817690563008604,0.0130830490081377,0.133584816188353,0,FR4,4.8
104635231.761588,0.634254974720728,0.817338884949391,0.0130774221591903,0.133527363099101,0,FR4,4.8
104680234.011701,0.633982307189202,0.816987509264436,0.013071800148231,0.133469959408253,0,FR4,4.8
104725236.261813,0.63370987399761,0.816636435563931,0.0130661829690229,0.133412605052128,0,FR4,4.8
104770238.511926,0.633437674843982,0.816285663458739,0.0130605706153398,0.133355299967154,0,FR4,4.8
104815240.762038,0.633165709426865,0.815935192560393,0.0130549630809663,0.133298044089866,0,FR4,4.8
104860243.012151,0.632893977445327,0.815585022481091,0.0130493603596975,0.133240837356911,0,FR4,4.8
104905245.262263,0.632622478598949,0.815235152833697,0.0130437624453392,0.133183679705042,0,FR4,4.8
104950247.512376,0.632351212587829,0.814885583231739,0.0130381693317078,0.133126571071122,0,FR4,4.8
104995249.762488,0.63208017911258,0.814536313289407,0.0130325810126305,0.133069511392122,0,FR4,4.8
105040252.012601,0.631809377874325,0.814187342621553,0.0130269974819449,0.133012500605121,0,FR4,4.8
105085254.262713,0.631538808574703,0.813838670843689,0.013021418733499,0.132955538647306,0,FR4,4.8
105130256.512826,0.63126847091586,0.813490297571984,0.0130158447611517,0.13289862545597,0,FR4,4.8
105175258.762938,0.630998364600454,0.813142222423266,0.0130102755587722,0.132841760968517,0,FR4,4.8
105220261.013051,0.630728489331652,0.812794445015015,0.0130047111202402,0.132784945122453,0,FR4,4.8
105265263.263163,0.630458844813127,0.81244696496537,0.0129991514394459,0.132728177855395,0,FR4,4.8
105310265.513276,0.63018943074906,0.812099781893118,0.0129935965102899,0.132671459105065,0,FR4,4.8
105355267.763388,0.629920246844136,0.811752895417701,0.0129880463266832,0.132614788809292,0,FR4,4.8
105400270.013501,0.629651292803546,0.811406305159209,0.0129825008825473,0.13255816690601,0,FR4,4.8
105445272.263613,0.629382568332983,0.81106001073838,0.0129769601718141,0.13250159333326,0,FR4,4.8
105490274.513726,0.629114073138643,0.810714011776602,0.0129714241884256,0.132445068029188,0,FR4,4.8
105535276.763838,0.628845806927222,0.810368307895905,0.0129658929263345,0.132388590932047,0,FR4,4.8
105580279.013951,0.628577769405918,0.810022898718966,0.0129603663795035,0.132332161980193,0,FR4,4.8
105625281.264063,0.628309960282425,0.809677783869104,0.0129548445419057,0.13227578111209,0,FR4,4.8
105670283.514176,0.628042379264939,0.809332962970282,0.0129493274075245,0.132219448266303,0,FR4,4.8
105715285.764288,0.627775026062149,0.808988435647099,0.0129438149703536,0.132163163381505,0,FR4,4.8
105760288.014401,0.627507900383242,0.808644201524796,0.0129383072243967,0.132106926396472,0,FR4,4.8
105805290.264513,0.627241001937899,0.808300260229252,0.012932804163668,0.132050737250084,0,FR4,4.8
105850292.514626,0.626974330436296,0.807956611386979,0.0129273057821917,0.131994595881325,0,FR4,4.8
105895294.764738,0.6267078855891,0.807613254625128,0.0129218120740021,0.131938502229284,0,FR4,4.8
105940297.014851,0.626441667107469,0.807270189571481,0.0129163230331437,0.131882456233151,0,FR4,4.8
105985299.264963,0.626175674703055,0.806927415854452,0.0129108386536712,0.131826457832222,0,FR4,4.8
106030301.515076,0.625909908087996,0.806584933103087,0.0129053589296494,0.131770506965894,0,FR4,4.8
106075303.765188,0.62564436697492,0.806242740947062,0.012899883855153,0.131714603573667,0,FR4,4.8
106120306.015301,0.625379051076942,0.805900839016678,0.0128944134242669,0.131658747595146,0,FR4,4.8
106165308.265413,0.625113960107665,0.805559226942868,0.0128889476310859,0.131602938970035,0,FR4,4.8
106210310.515526,0.624849093781175,0.805217904357185,0.012883486469715,0.131547177638142,0,FR4,4.8
106255312.765638,0.624584451812045,0.80487687089181,0.012878029934269,0.131491463539378,0,FR4,4.8
106300315.015751,0.624320033915328,0.804536126179546,0.0128725780188727,0.131435796613753,0,FR4,4.8
106345317.265863,0.624055839806561,0.804195669853816,0.0128671307176611,0.131380176801381,0,FR4,4.8
106390319.515976,0.623791869201765,0.803855501548666,0.0128616880247787,0.131324604042477,0,FR4,4.8
106435321.766088,0.623528121817436,0.803515620898758,0.0128562499343801,0.131269078277355,0,FR4,4.8
106480324.016201,0.623264597370554,0.803176027539374,0.01285081644063,0.131213599446432,0,FR4,4.8
106525326.266313,0.623001295578574,0.80283672110641,0.0128453875377026,0.131158167490226,0,FR4,4.8
106570328.516426,0.622738216159431,0.80249770123638,0.0128399632197821,0.131102782349354,0,FR4,4.8
106615330.766538,0.622475358831533,0.802158967566409,0.0128345434810625,0.131047443964533,0,FR4,4.8
106660333.016651,0.622212723313766,0.801820519734235,0.0128291283157478,0.130992152276582,0,FR4,4.8
106705335.266763,0.62195030932549,0.801482357378208,0.0128237177180513,0.130936907226419,0,FR4,4.8
106750337.516876,0.621688116586536,0.801144480137288,0.0128183116821966,0.13088170875506,0,FR4,4.8
106795339.766988,0.621426144817209,0.800806887651043,0.0128129102024167,0.130826556803623,0,FR4,4.8
106840342.017101,0.621164393738286,0.800469579559646,0.0128075132729543,0.130771451313323,0,FR4,4.8
106885344.267213,0.620902863071012,0.800132555503881,0.0128021208880621,0.130716392225476,0,FR4,4.8
106930346.517326,0.620641552537103,0.799795815125133,0.0127967330420021,0.130661379481495,0,FR4,4.8
106975348.767438,0.620380461858743,0.799459358065391,0.0127913497290462,0.130606413022893,0,FR4,4.8
107020351.017551,0.620119590758583,0.799123183967246,0.0127859709434759,0.130551492791281,0,FR4,4.8
107065353.267663,0.61985893895974,0.798787292473892,0.0127805966795823,0.130496618728366,0,FR4,4.8
107110355.517776,0.619598506185797,0.798451683229119,0.0127752269316659,0.130441790775957,0,FR4,4.8
107155357.767888,0.6193382921608,0.79811635587732,0.0127698616940371,0.130387008875958,0,FR4,4.8
107200360.018001,0.619078296609261,0.797781310063481,0.0127645009610157,0.130332272970371,0,FR4,4.8
107245362.268113,0.618818519256152,0.797446545433186,0.012759144726931,0.130277583001295,0,FR4,4.8
107290364.518226,0.618558959826907,0.797112061632613,0.0127537929861218,0.130222938910928,0,FR4,4.8
107335366.768338,0.618299618047422,0.796777858308533,0.0127484457329365,0.130168340641562,0,FR4,4.8
107380369.018451,0.618040493644049,0.796443935108311,0.012743102961733,0.130113788135589,0,FR4,4.8
107425371.268563,0.617781586343602,0.7961102916799,0.0127377646668784,0.130059281335495,0,FR4,4.8
107470373.518676,0.617522895873352,0.795776927671845,0.0127324308427495,0.130004820183864,0,FR4,4.8
107515375.768788,0.617264421961025,0.795443842733279,0.0127271014837325,0.129950404623374,0,FR4,4.8
107560378.018901,0.617006164334803,0.795111036513922,0.0127217765842227,0.129896034596801,0,FR4,4.8
107605380.269013,0.616748122723325,0.794778508664078,0.0127164561386253,0.129841710047016,0,FR4,4.8
107650382.519126,0.616490296855681,0.79444625883464,0.0127111401413542,0.129787430916985,0,FR4,4.8
107695384.769238,0.616232686461415,0.794114286677081,0.0127058285868333,0.129733197149772,0,FR4,4.8
107740387.019351,0.615975291270523,0.793782591843457,0.0127005214694953,0.129679008688531,0,FR4,4.8
107785389.269463,0.615718111013451,0.793451173986406,0.0126952187837825,0.129624865476516,0,FR4,4.8
107830391.519576,0.615461145421097,0.793120032759145,0.0126899205241463,0.129570767457073,0,FR4,4.8
107875393.769688,0.615204394224805,0.792789167815471,0.0126846266850475,0.129516714573643,0,FR4,4.8
107920396.019801,0.614947857156371,0.792458578809756,0.0126793372609561,0.129462706769762,0,FR4,4.8
107965398.269913,0.614691533948034,0.792128265396951,0.0126740522463512,0.12940874398906,0,FR4,4.8
108010400.520026,0.614435424332482,0.79179822723258,0.0126687716357213,0.129354826175259,0,FR4,4.8
108055402.770139,0.614179528042848,0.791468463972743,0.0126634954235639,0.129300953272179,0,FR4,4.8
108100405.020251,0.613923844812709,0.791138975274109,0.0126582236043857,0.129247125223728,0,FR4,4.8
108145407.270364,0.613668374376084,0.790809760793923,0.0126529561727028,0.129193341973912,0,FR4,4.8
108190409.520476,0.613413116467438,0.790480820189997,0.01264769312304,0.129139603466829,0,FR4,4.8
108235411.770589,0.613158070821674,0.790152153120714,0.0126424344499314,0.129085909646668,0,FR4,4.8
108280414.020701,0.612903237174138,0.789823759245023,0.0126371801479204,0.129032260457713,0,FR4,4.8
108325416.270814,0.612648615260614,0.789495638222441,0.0126319302115591,0.12897865584434,0,FR4,4.8
108370418.520926,0.612394204817328,0.789167789713052,0.0126266846354088,0.128925095751016,0,FR4,4.8
108415420.771039,0.612140005580941,0.788840213377501,0.01262144341404,0.128871580122303,0,FR4,4.8
108460423.021151,0.611886017288551,0.788512908876998,0.012616206542032,0.128818108902853,0,FR4,4.8
108505425.271264,0.611632239677694,0.788185875873316,0.0126109740139731,0.128764682037409,0,FR4,4.8
108550427.521376,0.61137867248634,0.787859114028788,0.0126057458244606,0.128711299470808,0,FR4,4.8
108595429.771489,0.611125315452894,0.787532623006307,0.0126005219681009,0.128657961147978,0,FR4,4.8
108640432.021601,0.610872168316194,0.787206402469322,0.0125953024395092,0.128604667013936,0,FR4,4.8
108685434.271714,0.610619230815511,0.786880452081844,0.0125900872333095,0.128551417013792,0,FR4,4.8
108730436.521826,0.610366502690547,0.786554771508437,0.012584876344135,0.128498211092747,0,FR4,4.8
108775438.771939,0.610113983681436,0.786229360414221,0.0125796697666275,0.128445049196092,0,FR4,4.8
108820441.022051,0.609861673528739,0.78590421846487,0.0125744674954379,0.128391931269208,0,FR4,4.8
108865443.272164,0.60960957197345,0.78557934532661,0.0125692695252258,0.128338857257568,0,FR4,4.8
108910445.522276,0.609357678756988,0.785254740666221,0.0125640758506595,0.128285827106734,0,FR4,4.8
108955447.772389,0.6091059936212,0.784930404151031,0.0125588864664165,0.128232840762358,0,FR4,4.8
109000450.022501,0.60885451630836,0.784606335448918,0.0125537013671827,0.128179898170181,0,FR4,4.8
109045452.272614,0.608603246561168,0.784282534228309,0.0125485205476529,0.128126999276035,0,FR4,4.8
109090454.522726,0.608352184122746,0.783959000158178,0.0125433440025308,0.128074144025841,0,FR4,4.8
109135456.772839,0.608101328736642,0.783635732908044,0.0125381717265287,0.128021332365609,0,FR4,4.8
109180459.022951,0.607850680146826,0.783312732147972,0.0125330037143676,0.127968564241437,0,FR4,4.8
109225461.273064,0.60760023809769,0.78298999754857,0.0125278399607771,0.127915839599514,0,FR4,4.8
109270463.523176,0.607350002334048,0.78266752878099,0.0125226804604958,0.127863158386115,0,FR4,4.8
109315465.773289,0.607099972601132,0.782345325516923,0.0125175252082708,0.127810520547607,0,FR4,4.8
109360468.023401,0.606850148644596,0.782023387428603,0.0125123741988576,0.127757926030441,0,FR4,4.8
109405470.273514,0.60660053021051,0.781701714188801,0.0125072274270208,0.12770537478116,0,FR4,4.8
109450472.523626,0.606351117045363,0.781380305470829,0.0125020848875333,0.127652866746392,0,FR4,4.8
109495474.773739,0.606101908896061,0.781059160948533,0.0124969465751765,0.127600401872855,0,FR4,4.8
109540477.023851,0.605852905509926,0.780738280296297,0.0124918124847407,0.127547980107353,0,FR4,4.8
109585479.273964,0.605604106634694,0.780417663189038,0.0124866826110246,0.127495601396778,0,FR4,4.8
109630481.524076,0.605355512018515,0.780097309302211,0.0124815569488354,0.127443265688108,0,FR4,4.8
109675483.774189,0.605107121409955,0.779777218311797,0.0124764354929888,0.127390972928412,0,FR4,4.8
109720486.024301,0.604858934557989,0.779457389894316,0.012471318238309,0.12733872306484,0,FR4,4.8
109765488.274414,0.604610951212006,0.779137823726812,0.012466205179629,0.127286516044633,0,FR4,4.8
109810490.524526,0.604363171121805,0.778818519486862,0.0124610963117898,0.127234351815117,0,FR4,4.8
109855492.774639,0.604115594037595,0.77849947685257,0.0124559916296411,0.127182230323704,0,FR4,4.8
109900495.024751,0.603868219709994,0.778180695502569,0.0124508911280411,0.127130151517893,0,FR4,4.8
109945497.274864,0.603621047890029,0.777862175116016,0.0124457948018563,0.127078115345269,0,FR4,4.8
109990499.524976,0.603374078329133,0.777543915372595,0.0124407026459615,0.127026121753502,0,FR4,4.8
110035501.775089,0.603127310779149,0.777225915952511,0.0124356146552402,0.126974170690347,0,FR4,4.8
110080504.025201,0.602880744992321,0.776908176536496,0.0124305308245839,0.126922262103647,0,FR4,4.8
110125506.275314,0.602634380721302,0.776590696805801,0.0124254511488928,0.126870395941327,0,FR4,4.8
110170508.525426,0.602388217719146,0.776273476442199,0.0124203756230752,0.126818572151399,0,FR4,4.8
110215510.775539,0.602142255739314,0.775956515127981,0.0124153042420477,0.126766790681961,0,FR4,4.8
110260513.025651,0.601896494535665,0.77563981254596,0.0124102370007354,0.126715051481193,0,FR4,4.8
110305515.275764,0.601650933862464,0.775323368379464,0.0124051738940714,0.126663354497361,0,FR4,4.8
110350517.525876,0.601405573474374,0.775007182312337,0.0124001149169974,0.126611699678815,0,FR4,4.8
110395519.775989,0.601160413126459,0.774691254028941,0.0123950600644631,0.126560086973991,0,FR4,4.8
110440522.026101,0.600915452574182,0.774375583214152,0.0123900093314264,0.126508516331407,0,FR4,4.8
110485524.276214,0.600670691573405,0.774060169553357,0.0123849627128537,0.126456987699664,0,FR4,4.8
110530526.526326,0.600426129880387,0.773745012732457,0.0123799202037193,0.12640550102745,0,FR4,4.8
110575528.776439,0.600181767251784,0.773430112437866,0.0123748817990059,0.126354056263533,0,FR4,4.8
110620531.026551,0.599937603444648,0.773115468356505,0.0123698474937041,0.126302653356768,0,FR4,4.8
110665533.276664,0.599693638216426,0.772801080175807,0.0123648172828129,0.12625129225609,0,FR4,4.8
110710535.526776,0.59944987132496,0.772486947583712,0.0123597911613394,0.126199972910518,0,FR4,4.8
110755537.776889,0.599206302528485,0.772173070268667,0.0123547691242987,0.126148695269155,0,FR4,4.8
110800540.027001,0.598962931585629,0.771859447919625,0.012349751166714,0.126097459281185,0,FR4,4.8
110845542.277114,0.598719758255411,0.771546080226045,0.0123447372836167,0.126046264895876,0,FR4,4.8
110890544.527226,0.598476782297243,0.77123296687789,0.0123397274700462,0.125995112062577,0,FR4,4.8
110935546.777339,0.598234003470925,0.770920107565626,0.01233472172105,0.125944000730721,0,FR4,4.8
110980549.027451,0.59799142153665,0.770607501980219,0.0123297200316835,0.125892930849821,0,FR4,4.8
111025551.277564,0.597749036254997,0.77029514981314,0.0123247223970102,0.125841902369473,0,FR4,4.8
111070553.527676,0.597506847386933,0.769983050756357,0.0123197288121017,0.125790915239354,0,FR4,4.8
111115555.777789,0.597264854693815,0.769671204502339,0.0123147392720374,0.125739969409224,0,FR4,4.8
111160558.027901,0.597023057937383,0.76935961074405,0.0123097537719048,0.125689064828923,0,FR4,4.8
111205560.278014,0.596781456879764,0.769048269174954,0.0123047723067993,0.125638201448371,0,FR4,4.8
111250562.528126,0.596540051283471,0.768737179489009,0.0122997948718241,0.125587379217573,0,FR4,4.8
111295564.778239,0.5962988409114,0.768426341380671,0.0122948214620907,0.125536598086611,0,FR4,4.8
111340567.028351,0.596057825526831,0.768115754544886,0.0122898520727182,0.125485858005649,0,FR4,4.8
111385569.278464,0.595817004893426,0.767805418677095,0.0122848866988335,0.125435158924932,0,FR4,4.8
111430571.528576,0.595576378775228,0.767495333473232,0.0122799253355717,0.125384500794785,0,FR4,4.8
111475573.778689,0.595335946936662,0.76718549862972,0.0122749679780755,0.125333883565613,0,FR4,4.8
111520576.028801,0.595095709142535,0.766875913843472,0.0122700146214956,0.125283307187902,0,FR4,4.8
111565578.278914,0.594855665158029,0.766566578811893,0.0122650652609903,0.125232771612217,0,FR4,4.8
111610580.529026,0.59461581474871,0.766257493232874,0.012260119891726,0.125182276789202,0,FR4,4.8
111655582.779139,0.594376157680517,0.76594865680479,0.0122551785088766,0.125131822669583,0,FR4,4.8
111700585.029251,0.594136693719771,0.765640069226508,0.0122502411076241,0.125081409204162,0,FR4,4.8
111745587.279364,0.593897422633164,0.765331730197376,0.012245307683158,0.125031036343824,0,FR4,4.8
111790589.529476,0.593658344187769,0.765023639417228,0.0122403782306756,0.12498070403953,0,FR4,4.8
111835591.779589,0.593419458151031,0.76471579658638,0.0122354527453821,0.124930412242322,0,FR4,4.8
111880594.029701,0.593180764290769,0.76440820140563,0.0122305312224901,0.12488016090332,0,FR4,4.8
111925596.279814,0.592942262375176,0.764100853576258,0.0122256136572201,0.124829949973721,0,FR4,4.8
111970598.529926,0.59270395217282,0.763793752800025,0.0122207000448004,0.124779779404804,0,FR4,4.8
112015600.780039,0.592465833452636,0.76348689877917,0.0122157903804667,0.124729649147923,0,FR4,4.8
112060603.030152,0.592227905983934,0.76318029121641,0.0122108846594626,0.124679559154512,0,FR4,4.8
112105605.280264,0.591990169536394,0.762873929814941,0.012205982877039,0.124629509376083,0,FR4,4.8
112150607.530377,0.591752623880064,0.762567814278433,0.0122010850284549,0.124579499764224,0,FR4,4.8
112195609.780489,0.591515268785362,0.762261944311033,0.0121961911089765,0.124529530270602,0,FR4,4.8
112240612.030602,0.591278104023074,0.761956319617364,0.0121913011138778,0.124479600846963,0,FR4,4.8
112285614.280714,0.591041129364355,0.761650939902519,0.0121864150384403,0.124429711445127,0,FR4,4.8
112330616.530827,0.590804344580723,0.761345804872066,0.0121815328779531,0.124379862016994,0,FR4,4.8
112375618.780939,0.590567749444066,0.761040914232044,0.0121766546277127,0.12433005251454,0,FR4,4.8
112420621.031052,0.590331343726636,0.760736267688964,0.0121717802830234,0.124280282889818,0,FR4,4.8
112465623.281164,0.590095127201047,0.760431864949803,0.0121669098391968,0.124230553094957,0,FR4,4.8
